Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Days_Since_Incident,Recent_Incidents,POL_Code,POD_Code,Total_Recent_Incidents,Previous_Safety_Awards_no,Previous_Safety_Awards_yes,Training_Programs_irregular,Training_Programs_regular,Incident_Severity_critical,Incident_Severity_major,Incident_Severity_minor,RiskScore,RiskScore_Category
0.1916912346617719,-1.0467693415844654,-0.776436273878709,1.00888251629478,0.11092000545845869,1.323214463307427,-1.3355683012939363,2023-01-11,580,0,POL3,POD2,-0.8505373555014782,True,False,True,False,False,True,False,0.19127891135166736,
1.5184700216474305,1.714115851083137,1.1099831803393367,-0.39689897412990216,-0.6972272966151366,2.2741277918437763,-0.7155687034314655,2023-01-12,579,0,POL2,POD1,-0.8505373555014782,True,False,True,False,False,False,True,0.22843324097665724,
0.8164783295328728,0.1527313044607421,-1.6148449201978403,1.00888251629478,-0.8434643980430269,0.15962247495798576,0.1956536303405568,2023-01-13,578,0,POL2,POD1,-0.8505373555014782,False,True,True,False,True,False,False,-0.08212874803589197,
0.16904015410091677,1.5999553202642254,0.061972372440422495,1.00888251629478,-0.4767745023005946,-0.3206641750047863,0.8914099171966414,2023-01-14,577,0,POL3,POD1,-0.8505373555014782,False,True,False,True,False,False,True,0.33725020217337026,
0.4952977666466135,-0.8301704315683418,-0.007895014752838455,1.00888251629478,0.21278575519810725,0.699689537216089,-1.1337608322469779,2023-01-15,576,0,POL2,POD2,-0.8505373555014782,True,False,False,True,False,True,False,0.2927202981176803,
0.3837171209806877,-0.9507276726109433,0.41130930840672725,1.00888251629478,-0.16725015609693716,2.8039215642178177,-0.5751284877792875,2023-01-16,575,0,POL3,POD2,-0.8505373555014782,False,True,False,True,True,False,False,0.42600282233529285,
1.5587783518022136,0.2174536648731764,1.1798505675325976,-1.3340866344130238,0.022699114161326917,0.7623397630143569,0.19587255529783967,2023-01-17,574,0,POL1,POD2,-0.8505373555014782,True,False,False,True,False,True,False,-0.09173299526226555,
-0.16192119190330564,-1.747086191441376,-0.566834112298926,-0.39689897412990216,-0.39661949336167485,0.7191819177880039,-0.6054530112763095,2023-01-18,573,0,POL3,POD2,-0.8505373555014782,False,True,True,False,True,False,False,-0.39577210945717833,
0.3628502233972666,0.2078664210105199,-0.9161710482652308,1.00888251629478,-1.395357257907158,-0.5863841748082295,-0.8291720872131183,2023-01-19,572,0,POL2,POD2,-0.8505373555014782,False,True,True,False,True,False,False,-0.16413244314389447,
-0.8190550682515083,0.0863085455723376,1.0401157931460758,0.0716948560116586,-0.14150320306348707,-0.5243465952661449,-0.5704775674336683,2023-01-20,571,0,POL2,POD2,-0.8505373555014782,False,True,False,True,False,True,False,0.12932540456339672,
-2.539407016017706,1.0344852178027817,-1.1956405970382746,0.5402886861532193,-1.2855739308182736,-1.2610582135820625,-0.9537290298141459,2023-01-21,570,0,POL2,POD2,-0.8505373555014782,True,False,False,True,True,False,False,-0.27756588069141347,
0.7077024431660477,0.7096767209505447,0.9702484059528148,1.00888251629478,1.5094173810856344,1.2370340852168715,2.334176275341788,2023-01-22,569,0,POL1,POD2,-0.8505373555014782,True,False,True,False,True,False,False,0.6427485541233416,
0.9211827770346555,-0.44504905835852054,-0.2174971763326213,0.5402886861532193,0.6544134166326209,-0.572336257074372,0.2718418380370899,2023-01-23,568,0,POL2,POD1,-0.8505373555014782,True,False,False,True,False,False,True,0.08216533153142483,
-0.7057106090964035,-1.14708097616363,-0.007895014752838455,1.477476346436341,1.1574899061065413,-0.03501770373045559,-1.1914741462465372,2023-01-24,567,0,POL3,POD2,-0.8505373555014782,True,False,True,False,False,False,True,0.3464125997351522,
2.344251067928667,1.753675789959883,0.9003810187595539,-0.39689897412990216,-0.0003412172509924572,0.6802364060856037,1.2916770692461934,2023-01-25,566,0,POL3,POD1,-0.8505373555014782,False,True,True,False,False,False,True,0.20657279203515794,
-1.4269067092917587,-0.831813964207771,1.3195853419191195,-0.39689897412990216,0.11799161897357736,-0.09023106894781559,1.116213375774303,2023-01-26,565,0,POL3,POD2,-0.8505373555014782,False,True,False,True,False,False,True,-0.019352573135307347,
0.09216479203122162,-1.093426512004864,0.830513631566293,-1.3340866344130238,1.9434478117738285,0.9780360091310056,0.1419171208575989,2023-01-27,564,0,POL1,POD2,-0.8505373555014782,False,True,False,True,True,False,False,0.0019272227068400788,
-0.14371975244062635,-1.1340311975719282,0.5510440827932491,1.00888251629478,-0.586647951566177,0.5846269301792196,-1.7127351568024096,2023-01-28,563,0,POL3,POD1,-0.8505373555014782,True,False,False,True,False,False,True,0.1368068145536008,
1.5979672948995987,1.1394153976938137,-1.0559058226517526,0.0716948560116586,-1.4464544820376581,1.24352156521189,0.5932970539418461,2023-01-29,562,0,POL1,POD1,-0.8505373555014782,True,False,False,True,False,True,False,-0.04392194760256066,
1.5337458189059263,-0.5497550285719349,1.1099831803393367,1.00888251629478,-0.4130432643743703,1.8512128181523402,-0.21102034763402264,2023-01-30,561,0,POL1,POD1,-0.8505373555014782,False,True,True,False,True,False,False,0.35382763308429194,
0.20273281026577986,-0.7921600382606323,-0.566834112298926,0.0716948560116586,0.27945851166106933,0.013395883941711872,2.7823171001890925,2023-01-31,560,0,POL2,POD2,-0.8505373555014782,True,False,True,False,False,False,True,-0.1522979392349313,
0.42876722104819426,0.12808919568994873,0.760646244373032,-0.39689897412990216,1.054152508204278,0.5181905312799885,-0.726863909610025,2023-02-01,559,0,POL2,POD3,-0.8505373555014782,True,False,True,False,True,False,False,0.07201012650724135,
-0.8531705980238545,-0.22770135736527364,-1.4751101458113185,-0.8654928042714629,0.9141784551021503,-0.6401778150960512,0.10307523074532345,2023-02-02,558,0,POL1,POD2,-0.8505373555014782,True,False,False,True,True,False,False,-0.39112596795502924,
-1.9599865838332517,-0.7141035262189708,1.0401157931460758,-1.3340866344130238,0.056931285429906386,0.7422609544969635,0.016619914580742513,2023-02-03,557,0,POL2,POD3,-0.8505373555014782,True,False,False,True,False,True,False,-0.19573524697158487,
-0.30647812954135806,0.7643408725499846,0.9003810187595539,0.0716948560116586,-1.1219405685421233,-0.49392004732453515,-0.10243446126414715,2023-02-04,556,0,POL3,POD3,-0.8505373555014782,False,True,True,False,False,False,True,-0.06086779020512523,
0.20415205585826637,1.0857426340049072,-1.4751101458113185,1.477476346436341,-0.42732611697000117,-2.053874127749733,-1.6563296475823384,2023-02-05,555,0,POL3,POD2,-0.8505373555014782,True,False,True,False,False,False,True,-0.016634598217251065,
1.291658181696526,1.0031550704848957,1.1099831803393367,0.5402886861532193,-0.8609759088223741,0.2447275458765803,1.9016245386429964,2023-02-06,554,0,POL2,POD2,-0.8505373555014782,True,False,False,True,False,True,False,0.26413176155980833,
1.2633948221612123,0.7776875685304091,0.760646244373032,-1.3340866344130238,-0.3343637138953254,0.9513117906287059,-0.4320594944075032,2023-02-07,553,0,POL2,POD1,-0.8505373555014782,True,False,True,False,True,False,False,-0.26229225865956174,
-0.3463906243470873,0.40160102086781946,-1.6148449201978403,1.00888251629478,0.2717884369671916,-1.2467739237423712,-0.6042524484909777,2023-02-08,552,0,POL2,POD3,-0.8505373555014782,False,True,False,True,False,False,True,0.06940650898631281,
-0.26029266155881714,-1.8474322362909121,-1.4751101458113185,-0.39689897412990216,1.2207587223739451,1.599593608120819,1.687628978729778,2023-02-09,551,0,POL3,POD2,-0.8505373555014782,True,False,False,True,False,False,True,-0.11598641589974666,
-1.0159683848165333,1.7092276790141354,-0.9161710482652308,0.5402886861532193,0.7308167144191684,-0.9409440547169334,-2.540547049072858,2023-02-10,550,0,POL3,POD2,-0.8505373555014782,True,False,True,False,False,False,True,0.15232533297915557,
-1.3921251429847483,0.2977070449685878,-1.4751101458113185,-0.39689897412990216,-0.526172498012446,1.7315162704798213,1.9932249356174552,2023-02-11,549,0,POL2,POD3,-0.8505373555014782,False,True,True,False,False,True,False,-0.10031990459585519,
-1.6819929037656403,0.6137850697336368,1.5291875034989024,0.5402886861532193,-0.24279183309205438,0.7971989823036597,-0.023791973788252926,2023-02-12,548,0,POL2,POD2,-0.8505373555014782,True,False,True,False,False,True,False,0.3650899488028948,
2.0212429739766833,1.13699656109752,-0.8463036610719699,0.5402886861532193,0.00533865673754756,2.3570174990918384,1.6547147829558981,2023-02-13,547,0,POL1,POD3,-0.8505373555014782,True,False,False,True,False,True,False,0.42306340663545416,
-0.4702610184563154,1.4656932128308469,0.5510440827932491,-0.39689897412990216,-0.22679334097029674,-0.5153326288663224,1.009303491858153,2023-02-14,546,0,POL2,POD3,-0.8505373555014782,True,False,False,True,False,True,False,0.03931611867253561,
-0.3977790743388993,0.4178840652301935,1.0401157931460758,-0.39689897412990216,-1.0972531850233163,-0.22470506148854844,0.5609505787692796,2023-02-15,545,0,POL2,POD1,-0.8505373555014782,True,False,True,False,False,False,True,-0.21806384492242264,
-1.2227904621189258,0.43558730855175365,-1.6847123073911012,-0.8654928042714629,0.2411185869699374,0.22550647607613084,-1.1116379036433273,2023-02-16,544,0,POL2,POD2,-0.8505373555014782,True,False,False,True,False,False,True,-0.31014786862391847,
0.8331387650689404,-0.6326792376840633,1.5990548906921633,-0.39689897412990216,-0.6042848869918057,-0.99011398918604,1.4840529534069533,2023-02-17,543,0,POL1,POD1,-0.8505373555014782,True,False,False,True,True,False,False,-0.2698219135242621,
-1.5884538523849288,0.0201031568201604,-0.0777624019460994,0.0716948560116586,0.4223311080870242,-0.061931470867513515,-2.7580491739546877,2023-02-18,542,0,POL1,POD1,-0.8505373555014782,True,False,True,False,True,False,False,-0.058266294708598704,
-0.16959897296380863,-0.8958686766575861,-1.1956405970382746,0.0716948560116586,-1.2448346491586357,-0.7589357368292061,-1.7569215193070384,2023-02-19,541,0,POL1,POD3,-0.8505373555014782,True,False,False,True,False,False,True,-0.4814265877486091,
-0.8609484240561137,-0.7573031464113055,-1.6148449201978403,0.5402886861532193,-0.5780384494688195,0.20944948317619919,-0.06780138653131279,2023-02-20,540,0,POL3,POD3,-0.8505373555014782,True,False,True,False,False,True,False,-0.19548405755053452,
0.43761758954715635,-0.9365576440370121,0.690778857179771,0.5402886861532193,-0.22848396309756977,0.9188098419832771,0.5726292526021828,2023-02-21,539,0,POL2,POD3,-0.8505373555014782,False,True,True,False,False,True,False,0.1905220792610513,
-0.4714285366749266,-0.17513220182056224,-0.776436273878709,1.00888251629478,0.3253279796734145,0.5765859172251218,-0.7965745861670959,2023-02-22,538,0,POL2,POD1,-0.8505373555014782,True,False,True,False,False,True,False,0.2359409668520705,
-1.149715829639607,1.0689952045841933,0.41130930840672725,-0.39689897412990216,0.6653000648682995,0.21466723271060104,0.6788914650933432,2023-02-23,537,0,POL1,POD1,-0.8505373555014782,False,True,False,True,False,False,True,0.1924868374426998,
0.017290138255942267,3.2595633076238846,-0.2174971763326213,-0.8654928042714629,0.22822245753016887,0.5009550798501884,1.9549175691356242,2023-02-24,536,0,POL2,POD3,-0.8505373555014782,False,True,True,False,False,False,True,0.14458168535058308,
0.47957023565622503,0.18157612050026134,-0.4969667251056651,-0.39689897412990216,1.0070719456133,-2.1139293865113338,-0.9925135607692445,2023-02-25,535,0,POL3,POD3,-0.8505373555014782,True,False,False,True,True,False,False,-0.26867655412737607,
0.11318568981040325,-1.40611971725882,-0.0777624019460994,-1.3340866344130238,1.4873847683502759,-0.4249427984646722,-0.702052498666632,2023-02-26,534,0,POL2,POD3,-0.8505373555014782,False,True,False,True,False,True,False,-0.2288770384428955,
0.3521205892497092,1.2918738336023854,0.760646244373032,-0.8654928042714629,-0.2110694626298342,0.9486719809059484,-0.4997426837646717,2023-02-27,533,0,POL1,POD3,-0.8505373555014782,False,True,True,False,False,False,True,0.024504982100574058,
-0.596505572945081,-0.32457815062966816,0.62091146998651,0.0716948560116586,0.23048262431857316,-0.8951216844165296,2.582188930671727,2023-02-28,532,0,POL2,POD2,-0.8505373555014782,False,True,True,False,False,True,False,0.015036667819510116,
-0.32149444400650407,-0.6960505995530486,-1.2655079842315355,2.4146640067194625,0.020117190899396686,-0.1968030174235243,-0.4465520506779111,2023-03-01,531,0,POL1,POD1,-0.8505373555014782,False,True,True,False,False,False,True,0.36326681686874257,
-0.6351256332880006,0.20258469682001734,-0.007895014752838455,-0.8654928042714629,-0.8019166761865233,-0.8530418206552645,1.255813738195037,2023-03-02,530,0,POL2,POD1,-0.8505373555014782,True,False,True,False,False,True,False,-0.4300765196798746,
-0.31826617348925973,-1.2948420541915082,0.690778857179771,-0.8654928042714629,0.6849758256742143,1.2077343990181948,1.6555490101052965,2023-03-03,529,0,POL1,POD1,-0.8505373555014782,True,False,False,True,True,False,False,-0.1308403103413095,
-0.7775883991250221,0.21560669512156028,1.1099831803393367,-0.8654928042714629,0.14447180267456386,1.4256343625554133,-0.978927517627487,2023-03-04,528,0,POL3,POD2,-0.8505373555014782,True,False,False,True,False,False,True,0.05283938980972819,
-1.7022580821158588,-0.1052940177564715,0.9702484059528148,-0.8654928042714629,0.12139140132521652,-0.5501529858314317,-1.3491495353560343,2023-03-05,527,0,POL3,POD2,-0.8505373555014782,True,False,False,True,False,False,True,-0.19426495395781385,
0.22549544411448366,0.08750472734972006,-1.0559058226517526,-1.3340866344130238,0.27471273416911857,-0.9241744029929944,-1.2831475136918398,2023-03-06,526,0,POL2,POD1,-0.8505373555014782,True,False,False,True,True,False,False,-0.5591529016326126,
-0.3610273058064233,0.3797051875509584,-0.007895014752838455,-0.39689897412990216,0.046818525821042255,1.874876772696368,-0.5019323595037698,2023-03-07,525,0,POL1,POD3,-0.8505373555014782,False,True,True,False,False,True,False,0.15488612656490786,
-1.6049602351510117,0.05561929167488864,0.3414419212134663,0.0716948560116586,1.536925190675699,-0.09055390654065432,-0.19876426054050586,2023-03-08,524,0,POL1,POD3,-0.8505373555014782,True,False,True,False,False,True,False,0.2515326199138178,
0.5144557460283765,0.0028092287741211647,-1.3353753714247965,1.00888251629478,0.2254003146043961,-0.5472536347639751,-1.4716169540831348,2023-03-09,523,0,POL2,POD2,-0.8505373555014782,True,False,False,True,False,False,True,0.07046809519766763,
-0.8729296687634376,0.2794602137644447,1.6689222778854242,0.0716948560116586,-1.0853928522066634,1.6112294889930938,-0.6431555616735165,2023-03-10,522,0,POL2,POD2,-0.8505373555014782,True,False,True,False,False,True,False,0.1834953809109897,
0.09842981385686847,0.4147896530248926,1.6689222778854242,0.5402886861532193,-0.7225395667359705,-1.7906073888911793,0.01874136493227325,2023-03-11,521,0,POL1,POD2,-0.8505373555014782,True,False,False,True,False,False,True,0.02842108740460128,
0.7841276581170953,-1.0789298645662657,0.061972372440422495,-0.39689897412990216,-0.585914005046694,0.13886240683423978,1.5348870970686197,2023-03-12,520,0,POL2,POD2,-0.8505373555014782,False,True,True,False,False,True,False,-0.2525019561438617,
0.17644035067927294,-1.490338620129845,-1.4052427586180574,0.5402886861532193,0.5932822017680376,0.6889874945479487,-0.5868986502727913,2023-03-13,519,0,POL1,POD1,-0.8505373555014782,False,True,False,True,True,False,False,-0.024175489941706624,
1.1996201999716827,-0.0776910395359189,1.5291875034989024,0.0716948560116586,-0.8206576319606919,-0.2418023493261705,0.010681144628125446,2023-03-14,518,0,POL2,POD1,-0.8505373555014782,True,False,False,True,False,False,True,-0.011786122652729533,
-1.2045939582615195,-1.4931716837098892,0.9702484059528148,-1.3340866344130238,-1.3627336332551658,-0.19903141866267157,0.4861759789827214,2023-03-15,517,0,POL2,POD1,-0.8505373555014782,True,False,False,True,False,False,True,-0.637707776558727,
0.4532517368706137,0.07630718613702887,-1.6847123073911012,-0.39689897412990216,-1.4514148889686729,-0.918967697892541,0.7571196912231917,2023-03-16,516,0,POL3,POD3,-0.8505373555014782,False,True,True,False,False,False,True,-0.5972548621176594,
-0.6476312585447518,0.9550769192554689,-0.7065688866854479,0.0716948560116586,1.1935972207881593,-1.967083714933649,-1.4057179585268629,2023-03-17,515,0,POL3,POD1,-0.8505373555014782,False,True,True,False,True,False,False,-0.052474874440445976,
-0.8359674251869188,0.612706494711391,-1.0559058226517526,0.5402886861532193,-0.5643837238687633,0.06961646785128076,-0.6249708641382199,2023-03-18,514,0,POL1,POD1,-0.8505373555014782,True,False,False,True,False,True,False,0.03547572362386055,
-0.5403324998546772,-1.0961580094272023,0.830513631566293,2.4146640067194625,-1.8328257133388772,0.4253806620018007,0.4749653664808624,2023-03-19,513,0,POL2,POD1,-0.8505373555014782,True,False,True,False,True,False,False,0.2171351697679015,
-0.2696592724201244,-0.9021673668394102,1.5990548906921633,-0.39689897412990216,-0.35236816331372434,0.6283776088914684,0.5553926548497027,2023-03-20,512,0,POL2,POD2,-0.8505373555014782,False,True,False,True,False,False,True,0.0028659419196662567,
0.10270306029807245,0.324870866805434,0.2715745340202053,-0.8654928042714629,-0.012853965245449624,0.7111653287349603,-0.9316251425554152,2023-03-21,511,0,POL3,POD3,-0.8505373555014782,False,True,True,False,True,False,False,-0.16512082622384489,
-1.1340379366577829,-0.42834577251129985,-0.636701499492187,-0.8654928042714629,-0.2930062199924657,-0.7017829701197872,-1.403363184701771,2023-03-22,510,0,POL1,POD3,-0.8505373555014782,False,True,True,False,False,True,False,-0.4145877616042848,
0.9580326924403536,-0.34096333608132834,-1.5449775330045794,-0.39689897412990216,-1.9083716026102577,-0.1426884112981262,-1.3933751075975809,2023-03-23,509,0,POL1,POD3,-0.8505373555014782,True,False,False,True,True,False,False,-0.6659240152876392,
0.5173723083820284,0.6021709561982649,0.830513631566293,-1.3340866344130238,-0.1090205648268628,-0.36922609221392955,-1.7416095795131978,2023-03-24,508,0,POL1,POD3,-0.8505373555014782,False,True,False,True,False,False,True,-0.22110949709744426,
-1.5098188806955049,-1.0333034555172618,-1.1956405970382746,-1.3340866344130238,-1.5365992871631475,0.9420372391178081,-0.24420726166326984,2023-03-25,507,0,POL2,POD3,-0.8505373555014782,True,False,False,True,True,False,False,-0.7702828363467226,
1.5528778760760937,-0.428280634860624,-0.4969667251056651,-0.8654928042714629,1.1972897439508157,0.5616580525975274,1.290318839912449,2023-03-26,506,0,POL3,POD1,-0.8505373555014782,True,False,False,True,False,True,False,-0.050719273537341264,
1.9656635147198427,-0.8400393308086367,0.4811766955999882,-1.3340866344130238,0.2657571358080077,-0.5504889494214974,0.23807531837918447,2023-03-27,505,0,POL2,POD2,-0.8505373555014782,True,False,False,True,False,True,False,-0.362173850020291,
1.2394964613743815,-1.090953923543193,1.3195853419191195,-0.8654928042714629,-0.7003571786273066,1.6356243411918239,-1.5963969409243048,2023-03-28,504,0,POL2,POD2,-0.8505373555014782,False,True,True,False,False,False,True,-0.16258180523040844,
-0.13636905329255627,-0.8988800271335275,1.1798505675325976,1.9460701765779016,0.8479262405187084,0.5517073541249207,-0.7176840186270358,2023-03-29,503,0,POL2,POD3,-0.8505373555014782,False,True,False,True,True,False,False,0.6693936663494591,
-1.0384484338847968,0.6853342778857524,-0.636701499492187,2.4146640067194625,1.0699512848037414,2.242655146182093,0.0968760336757502,2023-03-30,502,0,POL1,POD2,-0.8505373555014782,False,True,True,False,True,False,False,0.915706883532771,
1.113598295070414,0.0394401166147563,0.2715745340202053,0.5402886861532193,-0.27066097980974746,1.1549435287882497,0.762563884785339,2023-03-31,501,0,POL2,POD1,-0.8505373555014782,False,True,False,True,False,False,True,0.2634882391839421,
-0.3624409488767616,-0.9216772884858413,1.2497179547258586,0.0716948560116586,-0.4692280844422246,-0.5768885949439233,-0.7038516864974417,2023-04-01,500,0,POL2,POD1,-0.8505373555014782,True,False,True,False,False,True,False,-0.1049258948590314,
1.2837134774177932,-0.2526402269420119,0.4811766955999882,0.0716948560116586,-0.760763947283169,0.9221059432585015,-1.23889915521638,2023-04-02,499,0,POL3,POD3,-0.8505373555014782,False,True,True,False,True,False,False,-0.05870724022313463,
0.25673391596961387,-1.7059141632054455,-0.14762978913936034,0.5402886861532193,2.2770674174970416,0.6405087781408143,-0.904226149881914,2023-04-03,498,0,POL3,POD2,-0.8505373555014782,False,True,False,True,True,False,False,0.32774816341724017,
1.0348027919126248,-0.7711082900393814,-0.0777624019460994,0.0716948560116586,1.0630914891072596,0.954599436226647,0.012902981206002806,2023-04-04,497,0,POL2,POD3,-0.8505373555014782,True,False,False,True,False,False,True,0.1603797084678985,
0.40669580282952306,2.20509976066964,-1.4052427586180574,-0.39689897412990216,-0.021169568110680836,-0.9157047187268279,-0.20213844331331135,2023-04-05,496,0,POL3,POD1,-0.8505373555014782,False,True,False,True,True,False,False,-0.14156555374182395,
0.7613258583246127,-0.10722282301686215,-1.6847123073911012,-1.3340866344130238,0.03147014201861684,0.17871371145337134,1.7500932607496695,2023-04-06,495,0,POL2,POD1,-0.8505373555014782,False,True,False,True,False,True,False,-0.4177038825211443,
0.05646096322536974,0.7412854155407728,-0.4969667251056651,1.00888251629478,0.328545489418094,-0.14661000198015164,0.2724623221420312,2023-04-07,494,0,POL2,POD2,-0.8505373555014782,True,False,True,False,True,False,False,0.18369271800668296,
1.8542552423039982,-0.08166599965980381,-1.2655079842315355,-0.8654928042714629,0.2308989693098994,-0.6146668680792627,1.0890795371245467,2023-04-08,493,0,POL1,POD2,-0.8505373555014782,False,True,False,True,False,False,True,-0.3555030441936628,
0.17434337717073045,0.3453819436087882,-1.4052427586180574,0.0716948560116586,-0.5457723648748418,1.906339071356824,-0.6728530021996657,2023-04-09,492,0,POL2,POD3,-0.8505373555014782,True,False,False,True,False,False,True,-0.006874918418777881,
0.452895009696019,0.6706704040548019,-0.9161710482652308,0.5402886861532193,-0.3590930570522724,-1.0087501423224108,1.058616517873973,2023-04-10,491,0,POL3,POD1,-0.8505373555014782,False,True,False,True,False,False,True,-0.021797468998041705,
1.952764142464807,-1.154431395529533,0.5510440827932491,0.5402886861532193,0.7825648700235882,-0.43414789633580164,-0.33842489729409214,2023-04-11,490,0,POL3,POD1,-0.8505373555014782,False,True,True,False,True,False,False,0.07112277780941274,
-1.318953601656774,-0.045995410018283944,-0.566834112298926,-0.39689897412990216,0.9088178886473526,0.021004610725688034,1.733370651330682,2023-04-12,489,0,POL2,POD2,-0.8505373555014782,False,True,False,True,True,False,False,-0.049665154719746585,
-1.240703529424709,1.615916233220232,-1.5449775330045794,-0.39689897412990216,0.07466216259332553,0.5407257250337358,-0.006782475915836436,2023-04-13,488,0,POL3,POD1,-0.8505373555014782,False,True,False,True,False,False,True,-0.004439579943759611,
1.0274689894033397,-0.8353090852172341,-0.9860384354584918,-0.39689897412990216,-0.5608161672109324,0.2652753006153528,1.8213298545606862,2023-04-14,487,0,POL2,POD3,-0.8505373555014782,True,False,False,True,False,True,False,-0.31653499394537443,
-1.142112211044056,-0.5988335634536271,1.0401157931460758,-2.2712742946961453,0.033139380690211884,1.5044003231539052,0.19478323976333045,2023-04-15,486,0,POL3,POD3,-0.8505373555014782,False,True,True,False,False,False,True,-0.3958600146110909,
2.0139984031938485,-0.33170914802886436,0.9702484059528148,0.5402886861532193,1.4870639158322974,1.8593305293783842,0.7763813470971714,2023-04-16,485,0,POL2,POD1,-0.8505373555014782,False,True,True,False,False,False,True,0.5803381343181613,
-0.3730148707071497,0.2636748074867306,1.0401157931460758,0.5402886861532193,2.097492369355905,0.3630438635631359,-0.3460222502266008,2023-04-17,484,0,POL2,POD1,-0.8505373555014782,True,False,True,False,False,False,True,0.5387988700360631,
-0.7110672128039968,0.5278520259675236,-1.6847123073911012,0.0716948560116586,1.647441192810925,0.3655481758588633,0.17256918598518045,2023-04-18,483,0,POL2,POD3,-0.8505373555014782,True,False,False,True,False,False,True,0.1583280790428602,
1.9930580560316453,1.2943807648294279,-1.0559058226517526,1.9460701765779016,0.9256736154568286,-0.2976325108653245,-0.5312702324797606,2023-04-19,482,0,POL3,POD3,-0.8505373555014782,True,False,True,False,True,False,False,0.49187222626901306,
1.5450427465017602,0.5016095478569578,-0.9161710482652308,-1.3340866344130238,2.0199693375852763,-1.2731993073156171,0.2658364144940421,2023-04-20,481,0,POL2,POD3,-0.8505373555014782,False,True,False,True,False,False,True,-0.17688294206307525,
1.9369754745010666,-0.07811954933215817,1.3894527291123806,0.0716948560116586,-1.4290555694121845,0.6012005835102984,-1.2031955852768588,2023-04-21,480,0,POL1,POD1,-0.8505373555014782,False,True,True,False,True,False,False,-0.08276184840508265,
0.9633167718424814,1.2858693596362598,-0.4969667251056651,-0.39689897412990216,-0.6482016626334179,0.8086686726593794,-1.0690801935085348,2023-04-22,479,0,POL1,POD2,-0.8505373555014782,False,True,True,False,False,True,False,-0.014278465533712523,
-0.8262750687406731,0.7128457692518063,0.830513631566293,-1.3340866344130238,0.10717093010806536,1.7944081183523783,-0.12609286617185766,2023-04-23,478,0,POL2,POD3,-0.8505373555014782,False,True,True,False,False,True,False,0.03875012950477995,
1.9800183388537786,-1.5581532440808932,1.1798505675325976,0.0716948560116586,-0.8999141892715699,-0.4886383272977432,1.270556836304203,2023-04-24,477,0,POL1,POD3,-0.8505373555014782,False,True,True,False,False,True,False,-0.18133811809764647,
